datetime,pr,rf,sf,tas,pet
2016-01-22,0.3,0.1,0.2,276.86,0.95
2016-01-23,0.5,0.00E+00,0.5,271.27,0.59
2016-01-24,1.8,0,1.8,268.01,0.12
2016-01-25,0.1,0,0.1,265.54,0.46
2016-01-26,0.5,0.1,0.4,271.18,0.66
2016-01-27,0,0,0,275.43,1.04
2016-01-28,2.5,0.5,2,276.76,0.75
2016-01-29,1.5,0,1.5,269.18,0.45
2016-01-30,0,0,0,267.76,0.63
2016-01-31,0,0,0,264.57,0.54
2016-02-01,0,0,0,263.69,0.58
2016-02-02,0.1,0,0.1,261.8,0.64
2016-02-03,0,0,0,261.66,0.6
2016-02-04,0,0,0,267.22,0.62
2016-02-05,0.3,0,0.3,272.16,1.06
2016-02-06,2.7,0,2.7,270.02,0.71
2016-02-07,0,0,0,266.68,0.75
2016-02-08,0,0,0,273.11,1.18
2016-02-09,0,0,0,273.89,1.16
2016-02-10,0,0,0,275.49,1.45
2016-02-11,0,0,0,274.96,1.43
2016-02-12,0.1,0,0.1,273.26,0.87
2016-02-13,2.1,0,2.1,272.69,1.11
2016-02-14,0.2,0,0.2,272.36,1.24
2016-02-15,2.9,0,2.9,271.58,1.34
2016-02-16,0.3,0,0.3,273.22,1.35
2016-02-17,0,0,0,272.16,1.17
2016-02-18,1,0,1,273.7,1.05
2016-02-19,0.1,0,0.1,272.4,1.26
2016-02-20,0,0,0,271.33,1.05
2016-02-21,0,0,0,267.11,1.36
2016-02-22,0,0,0,267.78,1.42
2016-02-23,0.1,0,0.1,266.11,1.39
2016-02-24,0,0,0,266.41,1.32
2016-02-25,0,0,0,270.31,1.82
2016-02-26,0,0,0,273.07,1.96
2016-02-27,0.2,0,0.2,274.06,1.17
2016-02-28,0.7,0,0.7,272.52,1.3
2016-02-29,0.5,0,0.5,270.42,0.97
2016-03-01,0.1,0,0.1,269.01,0.98
2016-03-02,0.2,0,0.2,271.71,1.8
2016-03-03,1,0,1,273.32,0.98
2016-03-04,0.1,0,0.1,274.39,2.2
2016-03-05,0.4,0.3,0.1,276.61,1.79
2016-03-06,1.2,0.3,0.9,273.9,1.17
2016-03-07,0,0,0,272.12,1.98
2016-03-08,0.1,0,0.1,271.33,1.83
2016-03-09,0.1,0,0.1,270.27,1.86
2016-03-10,5.8,0.3,5.5,273.47,1.38
2016-03-11,0.4,0,0.4,273.12,2.58
2016-03-12,3.2,0.2,3,274.09,1.94
2016-03-13,3.6,0,3.6,270.69,2.05
2016-03-14,0.3,0,0.3,269.88,1.6
2016-03-15,0,0,0,269.74,1.88
2016-03-16,0,0,0,269.16,2.07
2016-03-17,0.6,0,0.6,266.38,1.32
2016-03-18,0.2,0,0.2,265.84,2.1
2016-03-19,0,0,0,270.5,2.88
2016-03-20,0,0,0,274.92,2.7
2016-03-21,0.1,0,0.1,275.21,1.59
2016-03-22,0.1,0,0.1,270.7,1.88
2016-03-23,0.3,0,0.3,272.33,2.1
2016-03-24,0,0,0,273.83,1.82
2016-03-25,0.2,0,0.2,270.89,1.63
2016-03-26,0.1,0,0.1,271.83,2.92
2016-03-27,0,0,0,271.78,2.03
2016-03-28,1.2,0,1.2,271.7,0.93
2016-03-29,0.2,0,0.2,274.06,3.32
2016-03-30,0.6,0.3,0.3,276.14,1.29
2016-03-31,0.8,0.2,0.6,275.2,2.22
2016-04-01,0,0,0,278.25,4.07
2016-04-02,0.1,0.1,0,279.2,3.87
2016-04-03,0.9,0.2,0.7,277.75,2.89
2016-04-04,0.8,0.6,0.2,276.91,2.58
2016-04-05,0.3,0,0.3,275.25,2.96
2016-04-06,0.1,0,0.1,277.13,3.09
2016-04-07,0,0,0,278.23,4.39
2016-04-08,0,0,0,281.01,3.95
2016-04-09,0,0,0,279.52,4.21
2016-04-10,1.7,0.1,1.6,273.55,2.02
2016-04-11,0,0,0,277.19,3.4
2016-04-12,0,0,0,278.15,2.51
2016-04-13,0,0,0,275.58,3.06
2016-04-14,0.2,0,0.2,272.6,1.31
2016-04-15,0,0,0,275.33,4.21
2016-04-16,0,0,0,278.42,4.68
2016-04-17,0,0,0,279.27,4.72
2016-04-18,0,0,0,282.92,5.62
2016-04-19,0,0,0,284.3,5.24
2016-04-20,0,0,0,282.58,5.51
2016-04-21,0,0,0,283.21,4.87
2016-04-22,1.3,1.3,0,278.78,2.94
2016-04-23,1.1,0.9,0.2,276.21,1.76
2016-04-24,1.7,1.6,0.1,275.96,1.97
2016-04-25,2.4,2,0.4,275.14,1.19
2016-04-26,0.5,0.2,0.3,275.84,2.35
2016-04-27,0,0,0,276.04,2.33
2016-04-28,0.2,0,0.2,274.83,1.97
2016-04-29,0,0,0,276.19,2.55
2016-04-30,0,0,0,275.51,1.66
2016-05-01,0,0,0,280.5,5.67
2016-05-02,0,0,0,284.99,6.54
2016-05-03,0,0,0,286.35,6.89
2016-05-04,0,0,0,286.73,4.68
2016-05-05,8.6,8.5,0.1,278.12,0.87
2016-05-06,0.2,0.1,0.1,279.89,5.93
2016-05-07,0,0,0,285.09,6.9
2016-05-08,0.5,0.4,0.1,283.54,3.85
2016-05-09,5.6,0.6,5,273.5,0.93
2016-05-10,0,0,0,274.53,2.97
2016-05-11,9.9,5.6,4.3,275.96,2.86
2016-05-12,11,1.5,9.5,272.68,0.23
2016-05-13,0,0,0,273.4,2.38
2016-05-14,0,0,0,275.99,5.42
2016-05-15,0,0,0,277.93,5.45
2016-05-16,0,0,0,281.38,6.33
2016-05-17,0,0,0,284.34,6.15
2016-05-18,4.1,4.1,0,283.97,5.1
2016-05-19,7.3,7.3,0,278.53,1.59
2016-05-20,1.4,1.2,0.2,275.29,1.27
2016-05-21,6.9,4.3,2.6,275.42,1.02
2016-05-22,19.7,11.3,8.4,274.32,0.63
2016-05-23,10.2,4.5,5.7,274.74,1.32
2016-05-24,0,0,0,279.96,6.23
2016-05-25,1.5,1.5,0,281.63,4.37
2016-05-26,0,0,0,281.31,3.94
2016-05-27,0.9,0.9,0,278.79,3.53
2016-05-28,0,0,0,277.8,4.16
2016-05-29,1.6,1.6,0,278.78,3.07
2016-05-30,12.1,9.4,2.7,276.55,3.33
2016-05-31,0.1,0.1,0,279.19,4.61
2016-06-01,1.6,1.6,0,281.71,4.07
2016-06-02,0.6,0.6,0,282.22,4.08
2016-06-03,0,0,0,284.01,7.02
2016-06-04,0,0,0,287.42,7.62
2016-06-05,0,0,0,288.5,7.07
2016-06-06,0,0,0,290.56,7.06
2016-06-07,0,0,0,291.9,7.6
2016-06-08,0.1,0.1,0,288.39,5.47
2016-06-09,0.1,0.1,0,284.22,4.44
2016-06-10,10.7,10.7,0,278.34,0.89
2016-06-11,2.9,2.8,0.1,277.87,4.27
2016-06-12,0,0,0,279.8,4.82
2016-06-13,5,5,0,279.81,3.3
2016-06-14,4.5,3.1,1.4,277.29,3.03
2016-06-15,0.1,0,0.1,276.76,5.01
2016-06-16,0.1,0,0.1,278.28,4.48
2016-06-17,1.2,0.6,0.6,280.11,6.2
2016-06-18,0.4,0.4,0,280.31,2.35
2016-06-19,0.7,0.7,0,280.69,4.98
2016-06-20,0,0,0,284.34,6.77
2016-06-21,0.9,0.9,0,283.61,4.94
2016-06-22,0,0,0,283.92,5.16
2016-06-23,0,0,0,284.19,5.01
2016-06-24,6,6,0,281.95,3.61
2016-06-25,3,3,0,282.33,4.96
2016-06-26,0,0,0,284.07,4.13
2016-06-27,0,0,0,286.99,6.11
2016-06-28,1,1,0,286.93,4.88
2016-06-29,0,0,0,287.9,5.91
2016-06-30,1.5,1.5,0,286.6,3.77
2016-07-01,0.1,0.1,0,287.49,5.12
2016-07-02,0,0,0,288.18,6.75
2016-07-03,3.9,3.9,0,286.47,5.36
2016-07-04,0,0,0,282.34,4.17
2016-07-05,0,0,0,280.62,3.34
2016-07-06,2,2,0,281.01,3.36
2016-07-07,0,0,0,283.86,5.15
2016-07-08,0,0,0,285.78,4.01
2016-07-09,2.9,2.9,0,283.27,2.91
2016-07-10,0.6,0.6,0,283.32,4.02
2016-07-11,3.8,3.8,0,282.41,2.49
2016-07-12,16.6,16.6,0,282.61,2.45
2016-07-13,16.4,16.4,0,282.09,1.81
2016-07-14,1.9,1.9,0,282.93,3.07
2016-07-15,18.2,18.2,0,280.91,1.37
2016-07-16,5.4,5.4,0,280.13,2.34
2016-07-17,5.4,5.4,0,282.04,3.3
2016-07-18,0,0,0,284.85,5.29
2016-07-19,0,0,0,286.14,5.34
2016-07-20,0,0,0,286.24,6.95
2016-07-21,0,0,0,287.63,6.89
2016-07-22,0,0,0,286.61,4.39
2016-07-23,0,0,0,285.56,5.25
2016-07-24,0,0,0,287.72,6.96
2016-07-25,0.6,0.6,0,288.05,4.76
2016-07-26,0.3,0.3,0,287.97,4.23
2016-07-27,0,0,0,287.78,4.02
2016-07-28,1,1,0,287.16,4.52
2016-07-29,0.1,0.1,0,288.69,6.92
2016-07-30,4.3,4.3,0,287.87,4.85
2016-07-31,3.9,3.9,0,281.96,3.38
2016-08-01,0,0,0,283.9,6.48
2016-08-02,11.3,11.3,0,285.46,5.42
2016-08-03,4.2,4.2,0,281.63,2.28
2016-08-04,0,0,0,284.98,4.2
2016-08-05,0,0,0,287.07,4.87
2016-08-06,6.1,6.1,0,283.86,0.96
2016-08-07,8.4,8.4,0,284.25,3.55
2016-08-08,1.5,1.5,0,284.58,4.74
2016-08-09,3.1,3.1,0,284.34,4.03
2016-08-10,8.9,8.9,0,283,2.24
2016-08-11,0.3,0.3,0,284.7,3.75
2016-08-12,1.3,1.3,0,284.92,3.52
2016-08-13,0,0,0,286.66,5.1
2016-08-14,0.4,0.4,0,287.5,4.7
2016-08-15,0.1,0.1,0,287.62,5.3
2016-08-16,0,0,0,289.25,6.46
2016-08-17,0.1,0.1,0,285.56,2.42
2016-08-18,1.8,1.8,0,281.38,1.53
2016-08-19,0,0,0,284.07,5.37
2016-08-20,0,0,0,287.66,5.75
2016-08-21,0,0,0,290.78,5.92
2016-08-22,1.7,1.7,0,282.42,2.21
2016-08-23,0.3,0.3,0,281.41,2.41
2016-08-24,0.8,0.8,0,281.89,3.68
2016-08-25,3.6,3.6,0,280.51,2.12
2016-08-26,0,0,0,282.96,4.74
2016-08-27,9.1,9.1,0,284.92,1.95
2016-08-28,0.4,0.4,0,279.17,1.16
2016-08-29,0,0,0,284.5,4.48
2016-08-30,0,0,0,287.9,4.91
2016-08-31,0,0,0,287.61,4.4
2016-09-01,0,0,0,287.69,5.23
2016-09-02,3.4,3.4,0,280.39,1.9
2016-09-03,0,0,0,278.58,3.25
2016-09-04,1.1,1.1,0,277.41,2.32
2016-09-05,1.2,1.2,0,278.19,2.81
2016-09-06,0.7,0.7,0,278.15,1.31
2016-09-07,0,0,0,279.01,3.47
2016-09-08,2.4,2.4,0,278.78,2.71
2016-09-09,0.7,0.6,0.1,279.48,3.61
2016-09-10,0.6,0.6,0,283.63,3.33
2016-09-11,20.5,8.8,11.7,274.26,0.7
2016-09-12,0.3,0,0.3,274.41,3.14
2016-09-13,0,0,0,277.59,3.91
2016-09-14,0,0,0,282.6,4.28
2016-09-15,0,0,0,284.15,4.46
2016-09-16,0,0,0,284.92,4.44
2016-09-17,0.7,0.7,0,283.93,2.33
2016-09-18,0.5,0.5,0,278.61,2.42
2016-09-19,0,0,0,277.59,2.19
2016-09-20,17.4,7.9,9.5,274.29,0.51
2016-09-21,0,0,0,275.28,1.38
2016-09-22,0.3,0.3,0,276.42,0.79
2016-09-23,0,0,0,279.03,3.22
2016-09-24,0,0,0,278.23,2.69
2016-09-25,0,0,0,278.5,2.49
2016-09-26,0,0,0,283.65,3.47
2016-09-27,0,0,0,283.93,2.44
2016-09-28,0,0,0,278.17,1.48
2016-09-29,0,0,0,280.37,2.99
2016-09-30,1.3,1.3,0,281.62,2.55
2016-10-01,0,0,0,278.43,0.02
