datetime,pr,rf,sf,tas,pet
2014-08-26,0.0,0.0,0.0,285.91,5.69
2014-08-27,0.0,0.0,0.0,290.39,6.42
2014-08-28,2.1,2.1,0.0,283.56,2.05
2014-08-29,0.0,0.0,0.0,282.69,3.33
2014-08-30,0.0,0.0,0.0,284.46,4.36
2014-08-31,0.0,0.0,0.0,281.66,3.63
2014-09-01,0.0,0.0,0.0,282.27,4.27
2014-09-02,1.9,1.9,0.0,283.18,1.90
2014-09-03,27.3,27.1,0.2,278.54,1.46
2014-09-04,0.0,0.0,0.0,279.08,3.31
2014-09-05,0.0,0.0,0.0,282.28,4.94
2014-09-06,0.0,0.0,0.0,284.05,5.26
2014-09-07,0.0,0.0,0.0,284.98,4.72
2014-09-08,8.5,2.7,5.8,276.08,0.57
2014-09-09,3.7,0.3,3.4,272.39,1.15
2014-09-10,20.1,0.9,19.2,272.22,1.16
2014-09-11,0.6,0.1,0.5,272.82,3.53
2014-09-12,0.2,0.2,0.0,273.89,1.01
2014-09-13,0.0,0.0,0.0,277.22,3.87
2014-09-14,0.0,0.0,0.0,280.40,3.96
2014-09-15,0.0,0.0,0.0,281.80,4.67
2014-09-16,0.0,0.0,0.0,283.51,4.87
2014-09-17,0.0,0.0,0.0,283.58,4.38
2014-09-18,0.0,0.0,0.0,286.79,3.63
2014-09-19,0.0,0.0,0.0,287.99,4.38
2014-09-20,0.0,0.0,0.0,285.12,4.60
2014-09-21,0.0,0.0,0.0,284.58,4.90
2014-09-22,0.0,0.0,0.0,288.19,4.79
2014-09-23,0.5,0.5,0.0,287.42,3.38
2014-09-24,0.0,0.0,0.0,289.44,3.51
2014-09-25,0.0,0.0,0.0,286.49,3.87
2014-09-26,1.5,1.5,0.0,284.49,2.63
2014-09-27,0.0,0.0,0.0,279.02,1.31
2014-09-28,0.0,0.0,0.0,279.61,3.31
2014-09-29,0.0,0.0,0.0,281.62,3.18
2014-09-30,5.3,5.3,0.0,279.31,1.12
2014-10-01,1.3,1.2,0.1,276.79,2.65
2014-10-02,2.9,0.1,2.8,273.72,2.34
2014-10-03,0.0,0.0,0.0,275.85,2.30
2014-10-04,0.0,0.0,0.0,286.21,4.45
2014-10-05,0.0,0.0,0.0,283.29,3.57
2014-10-06,0.0,0.0,0.0,288.21,3.92
2014-10-07,0.0,0.0,0.0,281.23,2.62
2014-10-08,0.0,0.0,0.0,279.82,2.72
2014-10-09,0.0,0.0,0.0,278.19,2.43
2014-10-10,0.0,0.0,0.0,280.98,3.33
2014-10-11,0.0,0.0,0.0,285.02,3.63
2014-10-12,0.0,0.0,0.0,278.56,2.70
2014-10-13,0.0,0.0,0.0,283.29,3.16
2014-10-14,0.0,0.0,0.0,283.98,3.08
2014-10-15,12.0,4.9,7.1,275.22,0.99
2014-10-16,0.0,0.0,0.0,277.00,2.05
2014-10-17,0.0,0.0,0.0,278.66,2.24
2014-10-18,0.0,0.0,0.0,285.07,3.70
2014-10-19,0.0,0.0,0.0,283.97,3.20
2014-10-20,0.0,0.0,0.0,286.64,3.91
2014-10-21,0.0,0.0,0.0,282.35,1.79
2014-10-22,0.0,0.0,0.0,281.59,2.97
2014-10-23,6.2,5.9,0.3,279.02,0.96
2014-10-24,0.0,0.0,0.0,276.45,2.08
2014-10-25,0.1,0.1,0.0,275.77,1.52
2014-10-26,0.0,0.0,0.0,279.38,1.48
2014-10-27,0.0,0.0,0.0,273.39,1.50
2014-10-28,0.0,0.0,0.0,276.27,2.32
2014-10-29,0.0,0.0,0.0,280.01,1.99
2014-10-30,0.0,0.0,0.0,276.71,1.84
2014-10-31,0.0,0.0,0.0,285.42,2.31
2014-11-01,4.7,1.7,3.0,275.61,0.45
2014-11-02,5.3,2.5,2.8,273.76,1.26
2014-11-03,0.0,0.0,0.0,275.18,1.26
2014-11-04,0.5,0.2,0.3,278.51,1.50
2014-11-05,0.1,0.0,0.1,276.28,1.38
2014-11-06,2.7,2.7,0.0,282.98,2.08
2014-11-07,0.0,0.0,0.0,278.01,1.31
2014-11-08,0.0,0.0,0.0,280.46,2.29
2014-11-09,5.1,0.0,5.1,268.30,0.32
2014-11-10,3.4,0.0,3.4,261.68,0.24
2014-11-11,1.1,0.0,1.1,256.20,0.29
2014-11-12,0.0,0.0,0.0,254.84,0.70
2014-11-13,0.0,0.0,0.0,256.27,0.76
2014-11-14,0.0,0.0,0.0,255.45,0.63
2014-11-15,0.0,0.0,0.0,258.08,0.69
2014-11-16,0.0,0.0,0.0,262.98,0.77
2014-11-17,0.0,0.0,0.0,263.65,0.85
2014-11-18,0.0,0.0,0.0,266.06,0.66
2014-11-19,0.0,0.0,0.0,263.72,0.77
2014-11-20,0.0,0.0,0.0,271.85,0.80
2014-11-21,0.1,0.0,0.1,277.10,1.60
2014-11-22,0.2,0.0,0.2,275.89,1.53
2014-11-23,0.0,0.0,0.0,273.35,1.60
2014-11-24,0.0,0.0,0.0,272.30,1.13
2014-11-25,0.1,0.0,0.1,271.75,0.81
2014-11-26,1.7,0.0,1.7,269.92,0.37
2014-11-27,11.1,0.0,11.1,267.23,0.10
2014-11-28,37.4,0.0,37.4,254.10,0.04
2014-11-29,1.5,0.0,1.5,249.98,0.21
2014-11-30,0.0,0.0,0.0,247.41,0.28
2014-12-01,0.0,0.0,0.0,255.75,0.28
2014-12-02,0.0,0.0,0.0,259.21,0.43
2014-12-03,0.0,0.0,0.0,259.12,0.46
2014-12-04,0.0,0.0,0.0,262.07,0.54
2014-12-05,0.0,0.0,0.0,263.80,0.34
2014-12-06,0.0,0.0,0.0,273.96,0.41
2014-12-07,0.0,0.0,0.0,273.94,1.08
2014-12-08,0.0,0.0,0.0,271.52,0.86
2014-12-09,0.0,0.0,0.0,281.67,2.45
2014-12-10,0.1,0.1,0.0,282.12,2.66
2014-12-11,2.4,2.4,0.0,280.18,2.02
2014-12-12,0.2,0.1,0.1,278.96,1.66
2014-12-13,2.5,0.2,2.3,272.12,0.24
2014-12-14,0.0,0.0,0.0,266.63,0.65
2014-12-15,0.0,0.0,0.0,262.56,0.62
2014-12-16,0.0,0.0,0.0,262.69,0.41
2014-12-17,0.0,0.0,0.0,266.02,0.60
2014-12-18,0.0,0.0,0.0,269.06,0.56
2014-12-19,0.0,0.0,0.0,275.34,1.03
2014-12-20,0.0,0.0,0.0,274.13,1.37
2014-12-21,0.0,0.0,0.0,275.95,1.43
2014-12-22,0.0,0.0,0.0,272.43,0.90
2014-12-23,0.2,0.0,0.2,271.47,0.97
2014-12-24,0.3,0.0,0.3,269.34,0.31
2014-12-25,0.0,0.0,0.0,264.10,0.28
2014-12-26,1.2,0.0,1.2,262.56,0.49
2014-12-27,0.3,0.0,0.3,264.90,0.38
2014-12-28,2.4,0.0,2.4,262.71,0.20
2014-12-29,0.8,0.0,0.8,253.83,0.19
2014-12-30,0.0,0.0,0.0,253.43,0.34
2014-12-31,0.0,0.0,0.0,261.56,0.63
2015-01-01,0.0,0.0,0.0,263.24,0.51
2015-01-02,2.0,0.0,2.0,266.91,0.63
2015-01-03,1.5,0.0,1.5,253.71,0.13
2015-01-04,0.2,0.0,0.2,253.52,0.21
2015-01-05,0.8,0.0,0.8,261.19,0.31
2015-01-06,2.3,0.0,2.3,258.77,0.20
2015-01-07,0.0,0.0,0.0,265.88,0.62
2015-01-08,0.8,0.0,0.8,263.24,0.47
2015-01-09,0.0,0.0,0.0,259.69,0.47
2015-01-10,0.0,0.0,0.0,266.71,0.44
2015-01-11,0.0,0.0,0.0,266.79,0.47
2015-01-12,0.0,0.0,0.0,259.63,0.63
2015-01-13,0.0,0.0,0.0,263.42,0.72
2015-01-14,0.0,0.0,0.0,267.78,0.70
2015-01-15,0.0,0.0,0.0,269.25,1.00
2015-01-16,0.0,0.0,0.0,274.69,1.43
2015-01-17,0.0,0.0,0.0,275.00,2.19
2015-01-18,0.7,0.0,0.7,274.50,1.26
2015-01-19,0.0,0.0,0.0,274.88,1.52
2015-01-20,0.0,0.0,0.0,267.89,0.90
2015-01-21,0.0,0.0,0.0,267.23,1.06
2015-01-22,0.0,0.0,0.0,274.62,1.23
2015-01-23,0.0,0.0,0.0,274.85,1.22
2015-01-24,0.0,0.0,0.0,278.75,2.14
2015-01-25,0.0,0.0,0.0,284.02,3.51
2015-01-26,0.0,0.0,0.0,285.64,4.39
2015-01-27,0.0,0.0,0.0,283.25,3.52
2015-01-28,0.0,0.0,0.0,274.71,1.62
2015-01-29,0.0,0.0,0.0,271.61,1.53
2015-01-30,0.0,0.0,0.0,271.18,1.40
2015-01-31,3.2,0.0,3.2,262.52,0.48
2015-02-01,0.0,0.0,0.0,262.45,0.48
2015-02-02,0.3,0.0,0.3,261.37,0.49
2015-02-03,0.0,0.0,0.0,259.39,0.45
2015-02-04,0.0,0.0,0.0,267.50,0.99
2015-02-05,0.5,0.0,0.5,271.31,0.65
2015-02-06,8.9,8.8,0.1,277.44,0.85
2015-02-07,0.7,0.7,0.0,277.93,1.62
2015-02-08,0.0,0.0,0.0,279.58,2.34
2015-02-09,0.0,0.0,0.0,273.76,1.04
2015-02-10,0.1,0.0,0.1,269.18,0.74
2015-02-11,0.0,0.0,0.0,271.68,1.16
2015-02-12,0.0,0.0,0.0,280.87,2.55
2015-02-13,0.0,0.0,0.0,279.86,2.45
2015-02-14,3.7,1.2,2.5,276.30,1.16
2015-02-15,0.2,0.0,0.2,270.53,1.41
2015-02-16,0.2,0.0,0.2,271.25,1.53
2015-02-17,0.0,0.0,0.0,268.69,1.36
2015-02-18,0.0,0.0,0.0,274.74,1.70
2015-02-19,0.0,0.0,0.0,277.12,2.34
2015-02-20,10.3,0.4,9.9,271.68,0.66
2015-02-21,1.4,0.0,1.4,265.64,0.79
2015-02-22,0.0,0.0,0.0,262.14,1.51
2015-02-23,0.0,0.0,0.0,268.68,1.84
2015-02-24,1.3,0.0,1.3,274.49,2.14
2015-02-25,1.3,0.0,1.3,266.31,0.69
2015-02-26,0.2,0.0,0.2,263.00,1.24
2015-02-27,1.2,0.0,1.2,264.81,0.82
2015-02-28,0.0,0.0,0.0,261.96,1.29
2015-03-01,0.0,0.0,0.0,264.79,1.52
2015-03-02,2.9,0.0,2.9,265.77,0.61
2015-03-03,0.0,0.0,0.0,258.15,1.24
2015-03-04,0.0,0.0,0.0,262.60,1.65
2015-03-05,0.0,0.0,0.0,271.93,2.40
2015-03-06,0.0,0.0,0.0,278.81,3.52
2015-03-07,0.0,0.0,0.0,275.48,2.16
2015-03-08,0.0,0.0,0.0,275.48,2.94
2015-03-09,0.0,0.0,0.0,281.93,4.34
2015-03-10,0.0,0.0,0.0,280.56,3.80
2015-03-11,0.0,0.0,0.0,279.25,2.80
2015-03-12,0.1,0.1,0.0,281.56,3.75
2015-03-13,0.1,0.1,0.0,280.40,3.57
2015-03-14,3.8,3.8,0.0,280.36,1.92
2015-03-15,7.1,0.1,7.0,274.96,1.24
2015-03-16,2.9,0.0,2.9,271.29,2.40
2015-03-17,0.0,0.0,0.0,269.80,2.25
2015-03-18,0.0,0.0,0.0,274.81,2.59
2015-03-19,0.0,0.0,0.0,276.96,2.28
2015-03-20,0.0,0.0,0.0,277.28,1.96
2015-03-21,1.5,1.5,0.0,277.92,2.64
2015-03-22,0.0,0.0,0.0,274.74,3.21
2015-03-23,0.7,0.0,0.7,272.70,1.59
2015-03-24,0.0,0.0,0.0,271.06,1.57
2015-03-25,0.0,0.0,0.0,274.06,2.11
2015-03-26,0.1,0.1,0.0,281.90,4.05
2015-03-27,0.2,0.2,0.0,284.46,5.20
2015-03-28,3.2,3.2,0.0,280.85,2.53
2015-03-29,0.0,0.0,0.0,279.94,3.40
2015-03-30,0.0,0.0,0.0,282.52,3.93
2015-03-31,1.4,1.4,0.0,280.04,3.27
2015-04-01,0.3,0.0,0.3,274.34,2.76
2015-04-02,0.4,0.0,0.4,272.61,2.53
2015-04-03,0.1,0.0,0.1,273.69,3.01
2015-04-04,2.2,0.1,2.1,271.24,1.19
2015-04-05,0.8,0.0,0.8,270.96,2.00
2015-04-06,0.0,0.0,0.0,268.74,1.87
2015-04-07,0.0,0.0,0.0,271.29,2.99
2015-04-08,0.0,0.0,0.0,272.68,3.90
2015-04-09,0.0,0.0,0.0,274.79,4.43
2015-04-10,0.0,0.0,0.0,277.46,3.98
2015-04-11,1.2,0.3,0.9,276.22,3.09
2015-04-12,0.5,0.0,0.5,272.36,2.16
2015-04-13,1.3,1.2,0.1,277.03,4.41
2015-04-14,3.9,0.6,3.3,276.06,1.51
2015-04-15,3.4,0.7,2.7,273.39,3.89
2015-04-16,0.0,0.0,0.0,277.85,4.28
2015-04-17,0.0,0.0,0.0,278.20,4.35
2015-04-18,4.9,3.6,1.3,275.08,3.14
2015-04-19,0.0,0.0,0.0,275.22,4.62
2015-04-20,0.0,0.0,0.0,279.37,5.45
2015-04-21,0.0,0.0,0.0,281.36,5.56
2015-04-22,0.4,0.4,0.0,278.95,4.36
2015-04-23,0.0,0.0,0.0,277.91,3.17
2015-04-24,0.1,0.0,0.1,276.22,3.53
2015-04-25,0.3,0.1,0.2,273.28,2.70
2015-04-26,0.0,0.0,0.0,276.36,4.26
2015-04-27,0.0,0.0,0.0,281.25,5.70
2015-04-28,0.0,0.0,0.0,284.75,6.48
2015-04-29,0.8,0.8,0.0,280.39,3.92
2015-04-30,0.0,0.0,0.0,279.93,5.36
2015-05-01,0.4,0.4,0.0,280.66,3.59
2015-05-02,0.2,0.1,0.1,275.54,3.27
2015-05-03,0.0,0.0,0.0,275.07,5.22
2015-05-04,0.0,0.0,0.0,278.90,5.99
2015-05-05,0.0,0.0,0.0,279.90,5.75
2015-05-06,4.7,1.3,3.4,274.61,2.10
2015-05-07,1.8,0.9,0.9,276.23,4.78
2015-05-08,3.2,1.3,1.9,275.85,4.39
2015-05-09,0.0,0.0,0.0,278.10,4.42
2015-05-10,0.9,0.9,0.0,277.47,3.41
2015-05-11,0.0,0.0,0.0,277.16,4.33
2015-05-12,0.0,0.0,0.0,277.45,5.46
2015-05-13,0.0,0.0,0.0,275.73,2.03
2015-05-14,0.0,0.0,0.0,277.55,2.28
2015-05-15,0.0,0.0,0.0,280.47,4.67
2015-05-16,20.4,19.4,1.0,278.67,1.19
2015-05-17,0.0,0.0,0.0,276.06,3.08
2015-05-18,0.0,0.0,0.0,279.91,5.76
2015-05-19,0.0,0.0,0.0,280.63,6.49
2015-05-20,0.0,0.0,0.0,282.66,7.10
2015-05-21,0.0,0.0,0.0,284.04,7.49
2015-05-22,0.0,0.0,0.0,284.07,7.52
2015-05-23,0.0,0.0,0.0,284.35,7.22
2015-05-24,0.0,0.0,0.0,284.19,6.48
2015-05-25,0.1,0.1,0.0,283.95,4.13
2015-05-26,3.6,3.6,0.0,282.83,1.88
2015-05-27,0.6,0.6,0.0,284.14,4.65
2015-05-28,0.3,0.3,0.0,281.80,1.60
2015-05-29,0.0,0.0,0.0,282.11,2.84
2015-05-30,0.0,0.0,0.0,285.13,5.00
2015-05-31,0.0,0.0,0.0,287.06,7.10
2015-06-01,0.0,0.0,0.0,284.41,4.52
2015-06-02,0.8,0.8,0.0,283.48,2.20
2015-06-03,0.6,0.6,0.0,282.95,3.53
2015-06-04,1.0,1.0,0.0,283.35,4.68
2015-06-05,0.7,0.7,0.0,284.74,5.91
2015-06-06,0.0,0.0,0.0,287.15,7.35
2015-06-07,0.0,0.0,0.0,288.66,6.77
2015-06-08,0.0,0.0,0.0,292.74,9.50
2015-06-09,0.0,0.0,0.0,288.01,6.51
2015-06-10,0.0,0.0,0.0,288.29,7.04
2015-06-11,0.0,0.0,0.0,289.03,7.44
2015-06-12,3.8,3.8,0.0,281.23,3.45
2015-06-13,3.4,3.4,0.0,279.77,3.76
2015-06-14,2.2,2.2,0.0,279.79,4.11
2015-06-15,0.4,0.4,0.0,283.10,5.71
2015-06-16,0.0,0.0,0.0,285.05,6.27
2015-06-17,13.4,13.4,0.0,281.73,2.14
2015-06-18,3.1,3.1,0.0,283.30,3.05
2015-06-19,1.8,1.8,0.0,284.50,5.66
2015-06-20,0.1,0.1,0.0,282.38,4.57
2015-06-21,3.4,3.4,0.0,282.32,4.52
2015-06-22,0.0,0.0,0.0,285.42,7.42
2015-06-23,2.8,2.8,0.0,284.33,4.31
2015-06-24,0.0,0.0,0.0,287.38,7.39
2015-06-25,0.0,0.0,0.0,290.93,7.68
2015-06-26,0.0,0.0,0.0,292.77,9.14
2015-06-27,0.0,0.0,0.0,292.61,8.87
2015-06-28,0.0,0.0,0.0,293.73,7.79
2015-06-29,2.0,2.0,0.0,289.57,2.38
2015-06-30,1.4,1.4,0.0,290.85,5.76
2015-07-01,3.0,3.0,0.0,288.96,5.88
2015-07-02,0.0,0.0,0.0,290.62,6.84
2015-07-03,0.0,0.0,0.0,291.87,8.27
2015-07-04,0.0,0.0,0.0,289.24,5.80
2015-07-05,0.5,0.5,0.0,284.44,4.87
2015-07-06,0.0,0.0,0.0,286.95,7.03
2015-07-07,0.1,0.1,0.0,287.93,5.32
2015-07-08,0.0,0.0,0.0,289.67,7.57
2015-07-09,0.0,0.0,0.0,292.58,8.70
2015-07-10,0.0,0.0,0.0,290.29,4.14
2015-07-11,8.1,8.1,0.0,289.63,4.27
2015-07-12,0.0,0.0,0.0,288.69,3.36
2015-07-13,0.0,0.0,0.0,289.65,5.91
2015-07-14,0.2,0.2,0.0,287.19,5.10
2015-07-15,0.5,0.5,0.0,286.63,4.92
2015-07-16,4.4,4.4,0.0,282.32,3.01
2015-07-17,4.7,4.7,0.0,281.61,1.78
2015-07-18,0.0,0.0,0.0,287.70,7.49
2015-07-19,0.0,0.0,0.0,290.07,4.92
2015-07-20,0.0,0.0,0.0,288.52,4.44
2015-07-21,0.0,0.0,0.0,291.27,7.62
2015-07-22,0.2,0.2,0.0,289.18,6.16
2015-07-23,0.1,0.1,0.0,284.98,4.37
2015-07-24,0.1,0.1,0.0,287.27,5.07
2015-07-25,4.9,4.9,0.0,287.44,3.76
2015-07-26,0.3,0.3,0.0,284.06,5.01
2015-07-27,1.3,1.3,0.0,281.46,2.64
2015-07-28,0.0,0.0,0.0,283.35,5.22
2015-07-29,0.0,0.0,0.0,285.73,4.88
2015-07-30,0.0,0.0,0.0,287.76,7.48
2015-07-31,0.0,0.0,0.0,289.77,8.10
2015-08-01,0.0,0.0,0.0,289.67,7.95
2015-08-02,0.0,0.0,0.0,292.62,7.78
2015-08-03,0.0,0.0,0.0,290.87,5.23
2015-08-04,2.5,2.5,0.0,290.04,5.12
2015-08-05,3.9,3.9,0.0,286.63,4.73
2015-08-06,3.6,3.6,0.0,283.50,2.98
2015-08-07,0.0,0.0,0.0,286.27,5.57
2015-08-08,0.0,0.0,0.0,287.20,5.32
2015-08-09,0.0,0.0,0.0,288.11,5.30
2015-08-10,0.0,0.0,0.0,288.49,5.51
2015-08-11,0.0,0.0,0.0,290.46,6.93
2015-08-12,0.0,0.0,0.0,291.67,7.46
2015-08-13,0.0,0.0,0.0,292.49,7.47
2015-08-14,0.6,0.6,0.0,287.90,3.76
2015-08-15,16.3,16.3,0.0,281.60,0.60
2015-08-16,9.3,9.3,0.0,279.81,2.20
2015-08-17,0.0,0.0,0.0,282.84,4.87
2015-08-18,4.0,4.0,0.0,285.82,5.46
2015-08-19,0.0,0.0,0.0,287.67,6.58
2015-08-20,0.4,0.4,0.0,286.78,3.20
2015-08-21,28.6,24.5,4.1,278.86,0.56
2015-08-22,0.0,0.0,0.0,279.14,5.27
2015-08-23,0.0,0.0,0.0,283.94,5.93
2015-08-24,0.0,0.0,0.0,284.08,4.03
2015-08-25,0.0,0.0,0.0,284.61,4.30
2015-08-26,0.0,0.0,0.0,284.56,3.92
2015-08-27,0.0,0.0,0.0,286.93,3.76
2015-08-28,0.1,0.1,0.0,291.01,4.34
2015-08-29,1.6,1.6,0.0,290.30,4.07
2015-08-30,0.4,0.4,0.0,286.76,5.39
2015-08-31,0.0,0.0,0.0,285.74,5.04
2015-09-01,0.0,0.0,0.0,287.51,6.33
2015-09-02,3.0,3.0,0.0,284.41,4.08
2015-09-03,0.3,0.3,0.0,278.09,2.43
2015-09-04,0.0,0.0,0.0,277.09,1.05
2015-09-05,15.4,11.4,4.0,275.19,0.63
2015-09-06,4.9,2.1,2.8,276.91,1.95
2015-09-07,0.0,0.0,0.0,278.32,2.28
2015-09-08,0.0,0.0,0.0,281.21,2.80
2015-09-09,0.0,0.0,0.0,283.58,4.03
2015-09-10,0.0,0.0,0.0,282.37,3.73
2015-09-11,0.0,0.0,0.0,285.69,5.55
2015-09-12,0.0,0.0,0.0,289.11,5.96
2015-09-13,2.8,2.8,0.0,282.46,2.30
2015-09-14,4.4,4.1,0.3,276.52,0.79
2015-09-15,4.2,2.1,2.1,277.28,3.03
2015-09-16,0.1,0.1,0.0,276.56,2.82
2015-09-17,0.0,0.0,0.0,278.32,2.72
2015-09-18,0.0,0.0,0.0,283.77,3.60
2015-09-19,0.0,0.0,0.0,285.53,3.58
2015-09-20,6.1,6.1,0.0,287.24,3.92
2015-09-21,4.9,4.9,0.0,278.34,2.23
2015-09-22,0.0,0.0,0.0,278.19,3.79
2015-09-23,0.0,0.0,0.0,280.10,3.93
2015-09-24,15.1,15.1,0.0,282.17,3.98
2015-09-25,1.2,1.2,0.0,289.51,5.39
2015-09-26,6.7,6.7,0.0,280.48,2.64
2015-09-27,0.0,0.0,0.0,278.78,3.55
2015-09-28,0.0,0.0,0.0,278.18,3.51
2015-09-29,0.0,0.0,0.0,280.17,3.49
2015-09-30,0.0,0.0,0.0,281.49,3.78
2015-10-01,0.0,0.0,0.0,281.50,3.06
2015-10-02,21.3,20.0,1.3,281.47,3.28
2015-10-03,10.9,4.1,6.8,273.95,0.58
2015-10-04,0.0,0.0,0.0,275.10,1.72
2015-10-05,0.0,0.0,0.0,276.11,2.64
2015-10-06,0.0,0.0,0.0,280.04,2.68
2015-10-07,0.0,0.0,0.0,284.37,2.79
2015-10-08,0.0,0.0,0.0,281.58,2.35
2015-10-09,0.0,0.0,0.0,289.88,4.89
2015-10-10,3.3,3.3,0.0,288.16,3.15
2015-10-11,6.2,6.2,0.0,282.08,3.33
2015-10-12,0.0,0.0,0.0,282.18,3.42
2015-10-13,0.0,0.0,0.0,281.94,3.34
2015-10-14,0.0,0.0,0.0,277.51,2.85
2015-10-15,0.0,0.0,0.0,274.54,2.33
2015-10-16,0.0,0.0,0.0,276.78,2.40
2015-10-17,0.0,0.0,0.0,280.15,3.13
2015-10-18,0.0,0.0,0.0,282.14,2.22
2015-10-19,0.0,0.0,0.0,283.00,2.63
2015-10-20,0.0,0.0,0.0,279.87,2.59
2015-10-21,0.0,0.0,0.0,280.13,2.76
2015-10-22,0.0,0.0,0.0,280.58,2.42
2015-10-23,0.0,0.0,0.0,274.46,1.87
2015-10-24,0.0,0.0,0.0,273.47,1.71
2015-10-25,0.0,0.0,0.0,271.87,1.73
2015-10-26,0.0,0.0,0.0,275.97,1.15
2015-10-27,2.2,1.2,1.0,274.54,1.45
2015-10-28,0.0,0.0,0.0,273.11,1.56
2015-10-29,0.0,0.0,0.0,279.10,1.67
2015-10-30,0.0,0.0,0.0,279.81,2.20
2015-10-31,1.3,1.3,0.0,277.42,1.17
2015-11-01,4.4,2.2,2.2,275.85,0.91
2015-11-02,10.6,1.6,9.0,271.29,0.31
2015-11-03,0.2,0.0,0.2,268.04,1.43
2015-11-04,0.1,0.0,0.1,266.47,1.12
2015-11-05,0.0,0.0,0.0,267.80,0.86
2015-11-06,0.0,0.0,0.0,269.73,1.34
2015-11-07,0.0,0.0,0.0,280.86,2.63
2015-11-08,0.7,0.6,0.1,277.71,1.33
2015-11-09,4.3,0.1,4.2,271.16,0.47
2015-11-10,0.0,0.0,0.0,267.75,1.12
2015-11-11,0.0,0.0,0.0,273.55,1.36
2015-11-12,0.0,0.0,0.0,271.61,1.75
2015-11-13,12.2,5.9,6.3,274.34,0.44
2015-11-14,4.6,1.2,3.4,273.29,0.34
2015-11-15,0.9,0.6,0.3,275.67,1.21
2015-11-16,4.8,0.0,4.8,271.07,1.21
2015-11-17,14.3,0.8,13.5,272.74,0.85
2015-11-18,13.2,0.0,13.2,266.70,0.21
2015-11-19,0.4,0.0,0.4,265.71,0.69
2015-11-20,0.0,0.0,0.0,262.84,0.65
2015-11-21,0.0,0.0,0.0,270.27,1.06
2015-11-22,0.0,0.0,0.0,278.11,2.26
2015-11-23,0.0,0.0,0.0,270.13,0.60
2015-11-24,6.3,0.0,6.3,263.67,0.23
2015-11-25,0.3,0.0,0.3,254.98,0.50
2015-11-26,0.0,0.0,0.0,259.28,0.60
2015-11-27,0.1,0.0,0.1,260.90,0.68
2015-11-28,0.2,0.0,0.2,261.74,0.71
2015-11-29,0.1,0.0,0.1,262.57,0.75
2015-11-30,0.0,0.0,0.0,262.72,0.70
2015-12-01,0.0,0.0,0.0,264.78,0.72
2015-12-02,0.0,0.0,0.0,273.24,1.48
2015-12-03,0.2,0.2,0.0,278.20,2.20
2015-12-04,0.6,0.5,0.1,277.69,1.83
2015-12-05,0.0,0.0,0.0,275.20,1.89
2015-12-06,0.0,0.0,0.0,277.66,2.23
2015-12-07,0.6,0.2,0.4,276.21,1.21
2015-12-08,3.0,2.9,0.1,276.82,0.95
2015-12-09,5.7,2.5,3.2,274.90,0.57
2015-12-10,0.0,0.0,0.0,271.37,0.51
2015-12-11,0.0,0.0,0.0,270.36,0.71
2015-12-12,0.0,0.0,0.0,266.89,0.67
2015-12-13,0.0,0.0,0.0,270.60,0.54
2015-12-14,0.0,0.0,0.0,263.52,0.53
2015-12-15,0.0,0.0,0.0,262.40,0.42
2015-12-16,0.0,0.0,0.0,260.47,0.43
2015-12-17,0.0,0.0,0.0,256.82,0.38
2015-12-18,0.0,0.0,0.0,263.94,0.41
2015-12-19,0.0,0.0,0.0,269.20,0.80
2015-12-20,0.0,0.0,0.0,270.58,1.13
2015-12-21,0.0,0.0,0.0,268.67,0.83
2015-12-22,0.0,0.0,0.0,260.83,0.42
2015-12-23,0.0,0.0,0.0,257.86,0.25
2015-12-24,1.3,0.0,1.3,259.80,0.15
2015-12-25,0.0,0.0,0.0,256.02,0.33
2015-12-26,0.0,0.0,0.0,259.02,0.51
2015-12-27,0.0,0.0,0.0,267.15,0.74
2015-12-28,2.4,0.0,2.4,265.00,0.16
2015-12-29,0.1,0.0,0.1,258.71,0.48
2015-12-30,0.0,0.0,0.0,256.18,0.54
2015-12-31,0.1,0.0,0.1,257.74,0.59
2016-01-01,0.0,0.0,0.0,259.17,0.50
2016-01-02,0.0,0.0,0.0,260.26,0.58
2016-01-03,0.0,0.0,0.0,263.56,0.75
2016-01-04,0.0,0.0,0.0,265.82,0.38
2016-01-05,0.0,0.0,0.0,266.20,0.32
2016-01-06,0.0,0.0,0.0,265.93,0.45
2016-01-07,3.4,0.0,3.4,263.61,0.21
2016-01-08,0.0,0.0,0.0,258.05,0.47
2016-01-09,0.0,0.0,0.0,256.20,0.51
2016-01-10,0.0,0.0,0.0,260.21,0.41
2016-01-11,0.0,0.0,0.0,263.06,0.56
2016-01-12,0.0,0.0,0.0,270.98,1.03
2016-01-13,0.0,0.0,0.0,275.86,1.54
2016-01-14,0.0,0.0,0.0,270.06,0.46
2016-01-15,0.1,0.0,0.1,264.33,0.31
2016-01-16,0.9,0.0,0.9,259.33,0.16
2016-01-17,0.0,0.0,0.0,267.14,0.61
2016-01-18,0.0,0.0,0.0,272.13,1.05
2016-01-19,0.0,0.0,0.0,271.30,1.09
2016-01-20,0.8,0.0,0.8,266.36,0.27
2016-01-21,0.0,0.0,0.0,273.42,1.41
2016-01-22,0.0,0.0,0.0,279.67,1.90
2016-01-23,0.3,0.0,0.3,274.41,1.09
2016-01-24,1.5,0.0,1.5,270.52,0.48
