datetime,fr_pr,uc_pr,hm_pr,fruchm_avg_pr
23/09/2011,0,0,0,0
24/09/2011,0.1,0,0,0
25/09/2011,0,0,0,0
26/09/2011,3.8,0.5,0.6,1.6
27/09/2011,18.7,9.6,0.8,9.7
28/09/2011,0.6,0,0,0.2
29/09/2011,0,0,0,0
30/09/2011,0,0,0,0
01/10/2011,1.6,0.9,0.6,1
02/10/2011,0,0,0,0
03/10/2011,0,0,0,0
04/10/2011,0,0,0,0
05/10/2011,2.6,0.6,0.7,1.3
06/10/2011,14.7,15.7,15.8,15.4
07/10/2011,18.9,15.7,9.6,14.7
08/10/2011,1.2,0,0,0.4
09/10/2011,0.1,0,0,0
10/10/2011,0.1,0,0,0
11/10/2011,2.2,0,0,0.7
12/10/2011,0.6,0,0,0.2
13/10/2011,0,0,0,0
14/10/2011,0,0,0,0
15/10/2011,0,0,0,0
16/10/2011,0,0,0,0
17/10/2011,0,0,0,0
18/10/2011,0,0,0,0
19/10/2011,0,0,0,0
20/10/2011,3.8,0.1,0,1.3
21/10/2011,0.2,0,0,0.1
22/10/2011,4,1.2,0,1.7
23/10/2011,13.9,6.5,1.8,7.4
24/10/2011,1.7,0,0,0.6
25/10/2011,0,0,0,0
26/10/2011,1.2,0,0,0.4
27/10/2011,0.1,0,0,0
28/10/2011,0.4,0,0,0.1
29/10/2011,0.5,0,0,0.2
30/10/2011,0.7,0,0,0.2
31/10/2011,2.3,0,0.1,0.8
01/11/2011,0,0,0,0
02/11/2011,0,0,0,0
03/11/2011,0.2,0.1,0,0.1
04/11/2011,7,2,1.8,3.6
05/11/2011,0.5,0,0,0.2
06/11/2011,0.1,0,0,0
07/11/2011,0.3,0,0,0.1
08/11/2011,0.2,0,0,0.1
09/11/2011,0.2,0.1,0,0.1
10/11/2011,0.5,0.7,0,0.4
11/11/2011,1.2,0.1,0,0.4
12/11/2011,4.5,0.3,0,1.6
13/11/2011,3.3,0.5,0,1.3
14/11/2011,4.8,2.4,0.9,2.7
15/11/2011,0.6,0,0,0.2
16/11/2011,0.6,0,0,0.2
17/11/2011,2.5,0.4,0.6,1.2
18/11/2011,1.5,0.7,0.6,0.9
19/11/2011,0.6,0.2,0,0.3
20/11/2011,0,0,0,0
21/11/2011,2.4,0.3,0,0.9
22/11/2011,18.8,12.8,5.7,12.4
23/11/2011,28.2,26.5,32.1,28.9
24/11/2011,15.4,3.3,4,7.6
25/11/2011,3.4,1,0,1.5
26/11/2011,5.2,0.1,0,1.8
27/11/2011,15.9,6.2,4.9,9
28/11/2011,8.6,1.9,0.8,3.8
29/11/2011,2.7,0,0,0.9
30/11/2011,8.8,5.2,5.3,6.4
01/12/2011,0.6,0,0,0.2
02/12/2011,0.8,0.1,0.1,0.3
03/12/2011,0.5,0.1,0.1,0.2
04/12/2011,7.1,9.5,8.8,8.5
05/12/2011,0.1,0,0,0
06/12/2011,0,0,0,0
07/12/2011,0.3,0.4,0.1,0.3
08/12/2011,0.4,0,0,0.1
09/12/2011,0,0,0,0
10/12/2011,0,0,0,0
11/12/2011,5.7,4.4,2.2,4.1
12/12/2011,1.1,0.1,0.2,0.5
13/12/2011,0,0,0,0
14/12/2011,0,0,0,0
15/12/2011,0,0,0,0
16/12/2011,1,0.1,0,0.4
17/12/2011,3.2,0.3,0,1.2
18/12/2011,26,12.9,10.3,16.4
19/12/2011,4.6,0.4,1,2
20/12/2011,2.1,0.7,0,0.9
21/12/2011,1.1,0.2,0.5,0.6
22/12/2011,0,0,0,0
23/12/2011,0.7,0,0,0.2
24/12/2011,0.4,0,0,0.1
25/12/2011,5.9,0.6,0,2.2
26/12/2011,1.6,0.2,0,0.6
27/12/2011,2.9,0.2,0,1
28/12/2011,6.5,1.6,0.1,2.7
29/12/2011,5.8,1.7,0.5,2.7
30/12/2011,5.1,2.2,1.6,3
31/12/2011,0.8,0.2,0,0.3
01/01/2012,0.1,0,0,0
02/01/2012,2,0.4,0,0.8
03/01/2012,2.8,0.1,0,1
04/01/2012,7.1,5.6,5.4,6
05/01/2012,16.7,7.5,6,10.1
06/01/2012,1.2,0.2,0,0.5
07/01/2012,0.1,0.1,0,0.1
08/01/2012,4.4,0,0,1.5
09/01/2012,4.8,1.3,0,2
10/01/2012,18,13,11.5,14.2
11/01/2012,0.5,1,0,0.5
12/01/2012,0,0,0,0
13/01/2012,0,0,0,0
14/01/2012,3.5,1,0.6,1.7
15/01/2012,8.5,6.1,6.7,7.1
16/01/2012,3.3,2.3,1.8,2.5
17/01/2012,5.8,4.9,3.8,4.8
18/01/2012,1.4,1.5,1.4,1.4
19/01/2012,0,0,0,0
20/01/2012,0.7,0,0,0.2
21/01/2012,9,0.1,0,3
22/01/2012,1.1,0,0,0.4
23/01/2012,5.8,0.3,0,2
24/01/2012,9.2,1.6,0,3.6
25/01/2012,8.1,2.1,0.9,3.7
26/01/2012,5.5,2.2,1.2,3
27/01/2012,1.8,0.2,0,0.7
28/01/2012,0.8,0,0,0.3
29/01/2012,9.6,1.9,0.5,4
30/01/2012,2,0.3,0,0.8
31/01/2012,2.1,0.2,0,0.8
01/02/2012,0,0.1,0.4,0.2
02/02/2012,0,0.2,0.5,0.2
03/02/2012,0,0,0,0
04/02/2012,0,0,0,0
05/02/2012,0,0,0,0
06/02/2012,0.2,0.3,0,0.2
07/02/2012,0,0,0.2,0.1
08/02/2012,0,0,0,0
09/02/2012,0,0,0,0
10/02/2012,0,0.1,0,0
11/02/2012,0,0,0,0
12/02/2012,0,0,0,0
13/02/2012,5.4,3.1,4,4.2
14/02/2012,1.4,1.4,0.5,1.1
15/02/2012,0,0,0,0
16/02/2012,0,0,0,0
17/02/2012,0.2,0.1,0,0.1
18/02/2012,1.4,0.2,0,0.5
19/02/2012,1.3,0.2,0,0.5
20/02/2012,1,1,0.5,0.8
21/02/2012,1.4,0,0,0.5
22/02/2012,7.3,3.3,1.5,4
23/02/2012,0.5,0.1,0.2,0.3
24/02/2012,0.3,0,0.1,0.1
25/02/2012,4.8,3.3,2.3,3.5
26/02/2012,3.7,2.6,2,2.8
27/02/2012,0,0,0,0
28/02/2012,0,0,0,0
29/02/2012,0.4,0,0,0.1
01/03/2012,0.3,0.1,0,0.1
02/03/2012,0.4,0,0,0.1
03/03/2012,3.6,0.8,0,1.5
04/03/2012,11.8,5,3.9,6.9
05/03/2012,35.2,28.1,21.9,28.4
06/03/2012,6.4,5.8,5.1,5.8
07/03/2012,2.5,0,0,0.8
08/03/2012,2.5,0,0,0.8
09/03/2012,10.2,0.6,0,3.6
10/03/2012,8.3,0.2,0,2.8
11/03/2012,9.5,3.2,4.3,5.7
12/03/2012,5.3,2.9,0.3,2.8
13/03/2012,44.4,23.6,14.1,27.4
14/03/2012,1.1,0.6,0,0.6
15/03/2012,10.6,5.7,3.9,6.7
16/03/2012,9,4.9,3.4,5.8
17/03/2012,3.2,2,0.9,2
18/03/2012,0.1,0.1,0,0.1
19/03/2012,0.9,0.6,0.6,0.7
20/03/2012,4.8,2.9,2,3.2
21/03/2012,0.4,0.3,0,0.2
22/03/2012,10.6,6.8,4.7,7.4
23/03/2012,1.7,1.1,1.2,1.3
24/03/2012,0,0,0,0
25/03/2012,0,0,0,0
26/03/2012,6.5,4.2,0.8,3.8
27/03/2012,0.2,0.1,0,0.1
28/03/2012,0.9,0.4,0,0.4
29/03/2012,6.3,3.8,0.8,3.6
30/03/2012,17.1,10,7,11.4
31/03/2012,3,1.9,0.3,1.7
01/04/2012,9.4,5.9,2.4,5.9
02/04/2012,2.2,1.2,0,1.1
03/04/2012,0,0,0,0
04/04/2012,12.4,7.9,5.6,8.6
05/04/2012,7.9,5.3,3,5.4
06/04/2012,0,0,0,0
07/04/2012,0,0,0,0
08/04/2012,0,0,0,0
09/04/2012,0,0,0,0
10/04/2012,0,0,0,0
11/04/2012,0,0,0,0
12/04/2012,19.8,13.2,15.5,16.2
13/04/2012,2.6,1.7,1.9,2.1
14/04/2012,12.9,8.6,5.7,9.1
15/04/2012,0,0,0.1,0
16/04/2012,0,0,0,0
17/04/2012,0,0,0,0
18/04/2012,0,0,0.2,0.1
19/04/2012,0,0,0,0
20/04/2012,0,0,0.6,0.2
21/04/2012,0,0,0,0
22/04/2012,0,0,0,0
23/04/2012,0,0,0,0
24/04/2012,6.3,4.2,5.3,5.3
25/04/2012,0,0,0,0
26/04/2012,2.1,1.4,1.3,1.6
27/04/2012,0,0,0,0
28/04/2012,0,0,0,0
29/04/2012,0,0,0,0
30/04/2012,0,0,0,0
01/05/2012,3.1,2.1,0.3,1.8
02/05/2012,21.5,14.5,8.4,14.8
03/05/2012,0.1,0.1,0,0.1
04/05/2012,0.1,0.1,0,0.1
05/05/2012,20.1,12.5,11.7,14.8
06/05/2012,0,0,0,0
07/05/2012,0,0,0,0
08/05/2012,0,0,0,0
09/05/2012,2.6,2.8,2.3,2.6
10/05/2012,14.3,1.1,0.5,5.3
11/05/2012,3,0,0,1
12/05/2012,0,0,0,0
13/05/2012,0,0,0,0
14/05/2012,0,0,0,0
15/05/2012,0,0,0,0
16/05/2012,0,0,0,0
17/05/2012,11.8,8.4,4.3,8.2
18/05/2012,0.1,0,0,0
19/05/2012,0,0,0,0
20/05/2012,0,0,0,0
21/05/2012,0,0,0,0
22/05/2012,3.6,1.6,0.2,1.8
23/05/2012,5.3,4.8,5.9,5.3
24/05/2012,17.3,14.2,6,12.5
25/05/2012,7.3,4.7,0.8,4.3
26/05/2012,0.1,0,0,0
27/05/2012,0,0,0,0
28/05/2012,0,0,0,0
29/05/2012,0,0,0,0
30/05/2012,0,0,0,0
31/05/2012,0.1,0,0,0
01/06/2012,0,0,0,0
02/06/2012,0.6,0,0,0.2
03/06/2012,0.1,0,0,0
04/06/2012,0.5,0,0,0.2
05/06/2012,19.3,19.2,18,18.8
06/06/2012,50.4,44.1,38.2,44.2
07/06/2012,0,0,0,0
08/06/2012,15.9,13,9,12.6
09/06/2012,29.3,26.6,20,25.3
10/06/2012,3.9,7.1,4.6,5.2
11/06/2012,0,0,0,0
12/06/2012,0,0,0,0
13/06/2012,3.9,0.7,0,1.5
14/06/2012,3,3.6,1.9,2.8
15/06/2012,2.3,0.8,0.7,1.3
16/06/2012,3.8,5.2,2.9,4
17/06/2012,0.6,0.8,0.2,0.5
18/06/2012,11.9,9.7,4.7,8.8
19/06/2012,11.4,6.5,6.7,8.2
20/06/2012,1.3,1.3,3.3,2
21/06/2012,0,0,0,0
22/06/2012,7.1,6.2,3.3,5.5
23/06/2012,9.4,8.6,8.8,8.9
24/06/2012,9.1,8.6,6.5,8.1
25/06/2012,6.5,5.4,5.2,5.7
26/06/2012,30.7,28.8,27.6,29
27/06/2012,3.3,4,3.1,3.5
28/06/2012,0.1,0,0,0
29/06/2012,0.1,0,0,0
30/06/2012,0,0,0,0
01/07/2012,0.6,0.1,0,0.2
02/07/2012,0.3,0,0,0.1
03/07/2012,5.1,4.5,0,3.2
04/07/2012,0,0,0,0
05/07/2012,0,0,0,0
06/07/2012,0,0,0,0
07/07/2012,0,0,0,0
08/07/2012,0,0,0,0
09/07/2012,0,0,0,0
10/07/2012,0,0,0,0
11/07/2012,0,0,0,0
12/07/2012,0,0,0,0
13/07/2012,0,0,0,0
14/07/2012,1.5,0.4,0,0.6
15/07/2012,17.3,16.7,14.8,16.3
16/07/2012,4.7,1.3,0,2
17/07/2012,0,0,0,0
18/07/2012,0,0,0,0
19/07/2012,0,0,0,0
20/07/2012,10.3,16.6,8,11.6
21/07/2012,0.2,0,0,0.1
22/07/2012,0,0,0,0
23/07/2012,0.9,1.1,0,0.7
24/07/2012,0,0,0,0
25/07/2012,3.4,1.1,0,1.5
26/07/2012,4.8,6.1,5.1,5.3
27/07/2012,0.1,1.1,1.6,0.9
28/07/2012,0,0,0,0
29/07/2012,0,0,0,0
30/07/2012,0,0,0,0
31/07/2012,13,5.9,0.8,6.6
01/08/2012,0.2,0.2,0.1,0.2
02/08/2012,13.8,8.9,7.5,10.1
03/08/2012,1.4,3.2,1.1,1.9
04/08/2012,0,0,0,0
05/08/2012,0,0,0,0
06/08/2012,0,0,0,0
07/08/2012,0,0.5,0,0.2
08/08/2012,0,1.8,0,0.6
09/08/2012,0,0,0,0
10/08/2012,0,0,0,0
11/08/2012,0,0,0,0
12/08/2012,0,0,0,0
13/08/2012,0,0,0,0
14/08/2012,11.7,9.5,6.1,9.1
15/08/2012,0.8,0,0.4,0.4
16/08/2012,0,0,0,0
17/08/2012,0,0,0,0
18/08/2012,0,0,0,0
19/08/2012,3,6.1,12.5,7.2
20/08/2012,5.4,4.3,0.6,3.4
21/08/2012,0,0,0,0
22/08/2012,0,0,0,0
23/08/2012,0.2,1,0,0.4
24/08/2012,8.3,12.5,8,9.6
25/08/2012,0,0,0,0
26/08/2012,0,0,0,0
27/08/2012,0,0,0,0
28/08/2012,0,0,0,0
29/08/2012,5.3,3.8,1.3,3.5
30/08/2012,0,0,0,0
31/08/2012,0,0,0,0
01/09/2012,0.3,0.5,0,0.3
02/09/2012,3.7,4.4,0.7,2.9
03/09/2012,0,0,0,0
04/09/2012,0,0,0,0
05/09/2012,8.1,5.7,4.6,6.1
06/09/2012,1,0.4,0.7,0.7
07/09/2012,0,0,0.1,0
08/09/2012,0,0,0,0
09/09/2012,11.5,9.1,4.5,8.4
10/09/2012,4.9,8.1,5.4,6.1
11/09/2012,4.4,0,0,1.5
12/09/2012,0,0,0,0
13/09/2012,0,0,0,0
14/09/2012,0,0,0,0
15/09/2012,0,0,0,0
16/09/2012,0,0,0,0
17/09/2012,0,0,0,0
18/09/2012,0,0,0,0
19/09/2012,0,0,0,0
20/09/2012,0,0,0,0
21/09/2012,0,0,0,0
22/09/2012,0,0,0,0
23/09/2012,0,0,0,0
24/09/2012,0,0,0,0
25/09/2012,14.7,16.2,17,16
26/09/2012,0.3,0.3,0.2,0.3
27/09/2012,0,0,0,0
28/09/2012,0,0,0,0
29/09/2012,0.5,0,0,0.2
30/09/2012,0,0,0,0
01/10/2012,2.2,0,0,0.7
02/10/2012,23.3,17.6,5.7,15.5
03/10/2012,8.2,3.1,0,3.8
04/10/2012,0,0.4,0,0.1
05/10/2012,0,0.2,0,0.1
06/10/2012,0,0,0,0
07/10/2012,0,0,0,0
08/10/2012,7.8,6,7.7,7.2
09/10/2012,0,0,0.1,0
10/10/2012,1.9,0.1,0.2,0.7
11/10/2012,1.7,0,0.3,0.7
12/10/2012,0,0,0.1,0
13/10/2012,0.3,0,0,0.1
14/10/2012,0.6,0,0,0.2
15/10/2012,0.3,0,0,0.1
16/10/2012,5.9,2.5,2.8,3.7
17/10/2012,0.1,0,0,0
18/10/2012,0,0,0,0
19/10/2012,4.5,0.8,0.1,1.8
20/10/2012,16.4,9.9,4,10.1
21/10/2012,1.8,1.5,0.3,1.2
22/10/2012,5.4,5.6,2.2,4.4
23/10/2012,7.7,4.7,4.1,5.5
24/10/2012,1.5,0.5,0,0.7
25/10/2012,1.4,0.9,0.1,0.8
26/10/2012,0.5,0.1,0.1,0.2
27/10/2012,0.3,0,0.4,0.2
28/10/2012,0.6,0,0,0.2
29/10/2012,1.8,0,0,0.6
30/10/2012,12.5,5.9,2.6,7
31/10/2012,0.6,0.6,0.3,0.5
01/11/2012,1,0.1,0,0.4
02/11/2012,0.5,0.1,0,0.2
03/11/2012,11.6,2.9,3.5,6
04/11/2012,1.1,0.5,0.1,0.6
05/11/2012,5.4,2.8,0.1,2.8
06/11/2012,11,8.4,6.1,8.5
07/11/2012,19.8,10.2,11.2,13.7
08/11/2012,8.2,4.4,2.9,5.2
09/11/2012,4.6,2.5,2.1,3.1
10/11/2012,0.5,0.2,0,0.2
11/11/2012,0.1,0,0,0
12/11/2012,0.4,0,0,0.1
13/11/2012,1,0,0,0.3
14/11/2012,0.8,0,0,0.3
15/11/2012,0,0,0,0
16/11/2012,0,0,0,0
17/11/2012,0.4,0,0,0.1
18/11/2012,10.5,2.9,2.1,5.2
19/11/2012,10.6,7.2,2.3,6.7
20/11/2012,13,12.6,9.9,11.8
21/11/2012,10.1,10.3,16,12.1
22/11/2012,0.5,0.3,0.1,0.3
23/11/2012,2.9,0.1,0,1
24/11/2012,1.3,0.3,0.1,0.6
25/11/2012,0,0,0,0
26/11/2012,0,0,0,0
27/11/2012,0,0,0,0
28/11/2012,0,0.1,0,0
29/11/2012,2,0.4,0.2,0.9
30/11/2012,3.3,1.4,2.4,2.4
01/12/2012,7.6,1.4,0.6,3.2
02/12/2012,4.4,2.3,1.5,2.7
03/12/2012,4.7,0.8,0.4,2
04/12/2012,5.7,1.3,0.1,2.4
05/12/2012,20.5,9.4,4.8,11.6
06/12/2012,1.6,0.6,0.3,0.8
07/12/2012,2.8,2.6,2.7,2.7
08/12/2012,0.7,0.4,0.5,0.5
09/12/2012,1.8,0.1,0,0.6
10/12/2012,1.1,0,0,0.4
11/12/2012,3.8,0.2,0,1.3
12/12/2012,0.5,0.4,0.5,0.5
13/12/2012,0,0,0,0
14/12/2012,0.4,0,0.1,0.2
15/12/2012,0.1,0,0,0
16/12/2012,0.9,0.2,0,0.4
17/12/2012,2,1.2,0.9,1.4
18/12/2012,0.9,0.1,0,0.3
19/12/2012,1.1,0,0,0.4
20/12/2012,1.8,0,0,0.6
21/12/2012,4.3,1.4,0.8,2.2
22/12/2012,4.4,4.9,0.6,3.3
23/12/2012,1.8,0.7,0.6,1
24/12/2012,0,0,0.2,0.1
25/12/2012,0.3,0,0.2,0.2
26/12/2012,0.1,0,0.1,0.1
27/12/2012,0,0,0.5,0.2
28/12/2012,0,0,0.5,0.2
29/12/2012,0,0,0.5,0.2
30/12/2012,0,0.1,0.3,0.1
31/12/2012,0,0,1,0.3
01/01/2013,0,0,0,0
02/01/2013,0,0,0,0
03/01/2013,0,0,0,0
04/01/2013,0.2,0.9,0,0.4
05/01/2013,0.1,0.1,0,0.1
06/01/2013,2.7,0.5,0,1.1
07/01/2013,2,0.1,0,0.7
08/01/2013,2.1,0.3,0,0.8
09/01/2013,20.1,13.8,17.9,17.3
10/01/2013,11.9,5,5.7,7.5
11/01/2013,0.6,0.2,0.1,0.3
12/01/2013,0.9,0.8,0,0.6
13/01/2013,0.2,0,0,0.1
14/01/2013,0.3,0,0,0.1
15/01/2013,2.7,0,0,0.9
16/01/2013,2.6,0,0,0.9
17/01/2013,2.4,0,0,0.8
18/01/2013,0.2,0,0,0.1
19/01/2013,0,0,0,0
20/01/2013,1.2,0,0,0.4
21/01/2013,0,0,0,0
22/01/2013,0,0,0,0
23/01/2013,2,0,0,0.7
24/01/2013,2,0,0,0.7
25/01/2013,5.4,1.2,0,2.2
26/01/2013,0,0,0.1,0
27/01/2013,0.2,0,0,0.1
28/01/2013,0.3,0,0,0.1
29/01/2013,2.8,0.9,0.4,1.4
30/01/2013,0.9,0,0.2,0.4
31/01/2013,0.2,0,0,0.1
01/02/2013,0,0,0,0
02/02/2013,0,0,0,0
03/02/2013,0,0,0,0
04/02/2013,1.3,0,0.1,0.5
05/02/2013,2,0.4,0.4,0.9
06/02/2013,1.4,0.1,0,0.5
07/02/2013,0,0,0.1,0
08/02/2013,0,0,0.1,0
09/02/2013,1.1,0.3,0.7,0.7
10/02/2013,0.1,0,0,0
11/02/2013,0,0,0,0
12/02/2013,0.9,0.1,0,0.3
13/02/2013,2.2,0.2,0,0.8
14/02/2013,0,0,0,0
15/02/2013,0,0,0,0
16/02/2013,0.8,0,0,0.3
17/02/2013,22.7,17.6,12.3,17.5
18/02/2013,0.4,0,0,0.1
19/02/2013,0.3,0,0,0.1
20/02/2013,0.2,0,0.2,0.1
21/02/2013,0,0,0,0
22/02/2013,12,0,0,4
23/02/2013,1.1,0,0,0.4
24/02/2013,1.2,0,0,0.4
25/02/2013,0.6,0,0,0.2
26/02/2013,0.5,0,0,0.2
27/02/2013,0.1,0,0,0
28/02/2013,0.5,0,0,0.2
01/03/2013,9.4,1.6,1.3,4.1
02/03/2013,11.2,2,4.2,5.8
03/03/2013,23.2,16.9,14.8,18.3
04/03/2013,0.1,0.5,0.1,0.2
05/03/2013,0,0,0,0
06/03/2013,3.2,3.1,1.4,2.6
07/03/2013,1.3,0.6,1.3,1.1
08/03/2013,0,0,0.1,0
09/03/2013,0.1,0,0,0
10/03/2013,0.5,0,0,0.2
11/03/2013,1.3,0.4,0,0.6
12/03/2013,0.7,0,0,0.2
13/03/2013,11.4,2.9,3.2,5.8
14/03/2013,3.3,0.1,0,1.1
15/03/2013,6.9,2,0.9,3.3
16/03/2013,0.4,0.1,0,0.2
17/03/2013,8.8,8,2.3,6.4
18/03/2013,3.4,1.4,3.8,2.9
19/03/2013,0,0,0,0
20/03/2013,8.5,0,0,2.8
21/03/2013,8.2,4.7,4.3,5.7
22/03/2013,5.4,1.7,0.4,2.5
23/03/2013,0,0,0,0
24/03/2013,0,0,0,0
25/03/2013,0,0,0,0
26/03/2013,0,0,0,0
27/03/2013,0,0,0,0
28/03/2013,0,0,0,0
29/03/2013,0,0,0,0
30/03/2013,0,0,0,0
31/03/2013,0,0,0,0
01/04/2013,0,0,0,0
02/04/2013,0,0,0,0
03/04/2013,6.8,4.7,2.1,4.5
04/04/2013,1.3,0.3,0.1,0.6
05/04/2013,8.7,2.3,0.7,3.9
06/04/2013,2.1,1.4,1.3,1.6
07/04/2013,2.9,1.7,1.5,2
08/04/2013,4.2,1.7,1.2,2.4
09/04/2013,0,0,0,0
10/04/2013,0.9,0,0,0.3
11/04/2013,9.8,6.4,4.9,7
12/04/2013,1.2,2.1,3.1,2.1
13/04/2013,11.1,8,11,10
14/04/2013,10.1,8.1,8.7,9
15/04/2013,5.3,2.4,1.8,3.2
16/04/2013,6.2,4.7,3.6,4.8
17/04/2013,0,0,0,0
18/04/2013,0,0,0,0
19/04/2013,0.4,0,0,0.1
20/04/2013,12.6,8.5,7.1,9.4
21/04/2013,4.4,2.1,3.6,3.4
22/04/2013,0,0,0,0
23/04/2013,0,0,0,0
24/04/2013,0,0,0,0
25/04/2013,0,0,0,0
26/04/2013,0,0,0.1,0
27/04/2013,7.1,1.7,3.5,4.1
28/04/2013,0.8,0.2,0,0.3
29/04/2013,23.1,14.8,15.7,17.9
30/04/2013,5.8,3.6,2.6,4
01/05/2013,0,0,0,0
02/05/2013,0,0,0,0
03/05/2013,0,0,0,0
04/05/2013,0,0,0,0
05/05/2013,0,0,0,0
06/05/2013,0,0,0,0
07/05/2013,0,0,0,0
08/05/2013,0,0,0,0
09/05/2013,0,0,0,0
10/05/2013,0,0,0,0
11/05/2013,0,0,0,0
12/05/2013,3.9,1.2,0,1.7
13/05/2013,14.3,8.3,1.7,8.1
14/05/2013,0,0,0,0
15/05/2013,0,0,0,0
16/05/2013,2.3,1.1,0,1.1
17/05/2013,0.1,0,0,0
18/05/2013,3.3,2.4,0,1.9
19/05/2013,2.3,2.7,2.5,2.5
20/05/2013,0,0.2,0,0.1
21/05/2013,0,0,0,0
22/05/2013,13.8,15.9,19.2,16.3
23/05/2013,44.1,40.9,50.1,45
24/05/2013,23.5,16.7,10,16.7
25/05/2013,16.5,2.5,0.7,6.6
26/05/2013,0,0,0,0
27/05/2013,0,0,0,0
28/05/2013,2.9,2.2,1.7,2.3
29/05/2013,1.5,0.7,0.2,0.8
30/05/2013,6.8,7.3,4,6
31/05/2013,5,2.9,1.7,3.2
01/06/2013,0,0,0,0
02/06/2013,13.8,9.3,11.5,11.5
03/06/2013,23,13.2,13.5,16.6
04/06/2013,0,0.2,0,0.1
05/06/2013,0.3,0,0,0.1
06/06/2013,0,0.2,0,0.1
07/06/2013,0.2,0.2,0,0.1
08/06/2013,0.4,0.3,0,0.2
09/06/2013,2,1.8,0,1.3
10/06/2013,0,0.2,0,0.1
11/06/2013,1.9,1.8,0.1,1.3
12/06/2013,3.4,2.9,0.6,2.3
13/06/2013,0.7,0.5,0.1,0.4
14/06/2013,1.2,0.3,0,0.5
15/06/2013,0,0,0,0
16/06/2013,0,0,0,0
17/06/2013,2.1,2.6,0.2,1.6
18/06/2013,1.8,5.7,4.1,3.9
19/06/2013,35.5,32.7,39.9,36
20/06/2013,113.4,128.4,127.5,123.1
21/06/2013,79.7,63.7,80.5,74.6
22/06/2013,19.9,8.2,3.5,10.5
23/06/2013,5.8,1.4,2.9,3.4
24/06/2013,2.6,0.5,0,1
25/06/2013,0.7,0,0,0.2
26/06/2013,1.2,0.2,0,0.5
27/06/2013,0,0,0,0
28/06/2013,0,0,0,0
29/06/2013,0,0,0,0
30/06/2013,0,0,0,0
01/07/2013,0,0,0,0
02/07/2013,0,0,0,0
03/07/2013,0,0,0,0
04/07/2013,0,0,0,0
05/07/2013,8.2,4.7,0,4.3
06/07/2013,0,0.6,0,0.2
07/07/2013,0,0,0,0
08/07/2013,15.4,11,6.6,11
09/07/2013,0,0,0,0
10/07/2013,0,0,0,0
11/07/2013,0,0,0,0
12/07/2013,0,0,0,0
13/07/2013,0.9,0.5,0,0.5
14/07/2013,0,0,0,0
15/07/2013,0.8,1.6,0,0.8
16/07/2013,0,0,0,0
17/07/2013,11.4,12.6,6.1,10
18/07/2013,0.4,0,0,0.1
19/07/2013,0,0.6,0,0.2
20/07/2013,0,0,0,0
21/07/2013,0,0,0,0
22/07/2013,5.5,4.2,2.1,3.9
23/07/2013,1.1,1.9,1.2,1.4
24/07/2013,0.1,0,0,0
25/07/2013,0.7,0.1,0.3,0.4
26/07/2013,0,0,0,0
27/07/2013,0.1,0,0,0
28/07/2013,5,3.8,2.6,3.8
29/07/2013,15.4,12.9,10.6,13
30/07/2013,0,0.1,0,0
31/07/2013,0,0,0,0
01/08/2013,0.6,1.3,2.2,1.4
02/08/2013,9.8,6.5,7.5,7.9
03/08/2013,0,0,0,0
04/08/2013,5.8,6.8,0.2,4.3
05/08/2013,5.5,5.2,2.8,4.5
06/08/2013,2.8,3.1,1.9,2.6
07/08/2013,2,1.4,0,1.1
08/08/2013,5.7,4.8,4.1,4.9
09/08/2013,0.1,0.1,0.5,0.2
10/08/2013,4.5,1.1,0,1.9
11/08/2013,0,0,0,0
12/08/2013,2.9,0,0.3,1.1
13/08/2013,0,0,0.1,0
14/08/2013,0,0,0,0
15/08/2013,0,0,0,0
16/08/2013,0,0,0,0
17/08/2013,3.6,0,3.2,2.3
18/08/2013,0,0,0.1,0
19/08/2013,0,0,0,0
20/08/2013,0,0,0,0
21/08/2013,0,0,0,0
22/08/2013,0,0,0,0
23/08/2013,0.8,0,0,0.3
24/08/2013,4.6,2.7,2.1,3.1
25/08/2013,0,0.1,0.1,0.1
26/08/2013,8.5,5.6,7.1,7.1
27/08/2013,0,0,0,0
28/08/2013,0,0,0,0
29/08/2013,0.5,0,0,0.2
30/08/2013,6.9,2.9,4,4.6
31/08/2013,0,0.2,0.1,0.1
01/09/2013,0,0,0,0
02/09/2013,0,0,0,0
03/09/2013,0,0,0,0
04/09/2013,0,0,0,0
05/09/2013,0,0.2,0,0.1
06/09/2013,20,14.3,9.8,14.7
07/09/2013,6.1,6.6,7,6.6
08/09/2013,0.5,0.3,0.4,0.4
09/09/2013,0,0,0.1,0
10/09/2013,0,0,0,0
11/09/2013,0,0,0,0
12/09/2013,0,0,0,0
13/09/2013,0,0,0,0
14/09/2013,0,0,0,0
15/09/2013,0,0,0,0
16/09/2013,10,3,3,5.3
17/09/2013,1.3,0,2.3,1.2
18/09/2013,25.3,27.5,27.9,26.9
19/09/2013,0,0,0,0
20/09/2013,0,0,0,0
21/09/2013,2.2,1.3,0,1.2
22/09/2013,0.4,0.1,0,0.2
23/09/2013,3.3,0.6,0,1.3
24/09/2013,5.1,2.5,0,2.5
25/09/2013,10.4,6.3,5.5,7.4
26/09/2013,0,0,0,0
27/09/2013,0,0,0,0
28/09/2013,0,0,0,0
29/09/2013,14.4,7.9,4,8.8
